"session_id","completed","subject_id","form","wave","task_order_indices","added_at","last_accessed"
"a19rHSdiFVGUooGIpt4JTlm8rU",TRUE,"81DbN7euP5SvEjIslLf2","all","3.0","{""conditional_forecasting"":1,""coherence_forecasting"":2,""berlin_numeracy"":3,""admc_dr"":4,""number_series"":5,""raven_matrix"":6,""admc_rp"":7,""admc_a1"":8,""graph_literacy"":9,""cognitive_reflection"":10,""shipley_vocab"":11,""time_series"":12,""admc_a2"":13,""admc_rc2"":14,""admc_rc1"":15,""bayesian_update_easy"":16,""bayesian_update_hard"":17,""leapfrog"":18,""denominator_neglect_version_A"":19,""denominator_neglect_version_B"":20,""shipley_abstraction"":21,""impossible_question"":22}",2023-09-24 01:17:25,2023-09-24 01:17:25
"MZD1woFNVuMp7ONLMtXW39RH56",TRUE,"aRuVj08pGlSs7XhXvV1v","all","3.0","{""impossible_question"":1,""cognitive_reflection"":2,""denominator_neglect_version_A"":3,""denominator_neglect_version_B"":4,""leapfrog"":5,""number_series"":6,""admc_a2"":7,""time_series"":8,""graph_literacy"":9,""raven_matrix"":10,""coherence_forecasting"":11,""conditional_forecasting"":12,""admc_a1"":13,""bayesian_update_easy"":14,""bayesian_update_hard"":15,""shipley_vocab"":16,""admc_dr"":17,""admc_rc1"":18,""berlin_numeracy"":19,""admc_rc2"":20,""shipley_abstraction"":21,""admc_rp"":22}",2023-09-24 01:28:43,2023-09-24 01:28:43
"618ghlMX4KdZE4ZH8tDMB9Bcwg",TRUE,"1TBQb6uvd7oFOYh3DIn1","all","3.0","{""time_series"":1,""leapfrog"":2,""impossible_question"":3,""shipley_abstraction"":4,""admc_rp"":5,""admc_a1"":6,""cognitive_reflection"":7,""bayesian_update_easy"":8,""bayesian_update_hard"":9,""denominator_neglect_version_A"":10,""denominator_neglect_version_B"":11,""admc_rc1"":12,""admc_a2"":13,""number_series"":14,""shipley_vocab"":15,""conditional_forecasting"":16,""raven_matrix"":17,""admc_dr"":18,""coherence_forecasting"":19,""graph_literacy"":20,""admc_rc2"":21,""berlin_numeracy"":22}",2023-09-24 01:41:27,2023-09-24 01:41:27
"Q4nO28lawb841N4D0hAPQTf6Ba",TRUE,"3JKW5zSXGkFMU7hy3Uim","all","3.0","{""impossible_question"":1,""admc_a2"":2,""admc_dr"":3,""admc_rc2"":4,""conditional_forecasting"":5,""number_series"":6,""leapfrog"":7,""cognitive_reflection"":8,""coherence_forecasting"":9,""raven_matrix"":10,""admc_a1"":11,""denominator_neglect_version_A"":12,""denominator_neglect_version_B"":13,""admc_rp"":14,""graph_literacy"":15,""shipley_abstraction"":16,""admc_rc1"":17,""berlin_numeracy"":18,""bayesian_update_easy"":19,""bayesian_update_hard"":20,""time_series"":21,""shipley_vocab"":22}",2023-09-24 02:16:55,2023-09-24 02:16:55
"bvAaKjW3VkCWdyx5bV8NgXUxtz",TRUE,"uSJ854owFJHsuLYRzO5k","all","3.0","{""number_series"":1,""berlin_numeracy"":2,""coherence_forecasting"":3,""conditional_forecasting"":4,""admc_dr"":5,""shipley_abstraction"":6,""admc_rp"":7,""impossible_question"":8,""denominator_neglect_version_A"":9,""denominator_neglect_version_B"":10,""shipley_vocab"":11,""bayesian_update_easy"":12,""bayesian_update_hard"":13,""graph_literacy"":14,""cognitive_reflection"":15,""admc_a1"":16,""leapfrog"":17,""time_series"":18,""raven_matrix"":19,""admc_rc1"":20,""admc_a2"":21,""admc_rc2"":22}",2023-09-24 03:28:46,2023-09-24 03:28:46
"IeeHxA8B20Qf7dqBptd23gQsws",TRUE,"ggUZHShAMFgLfCl29kzl","all","3.0","{""bayesian_update_easy"":1,""bayesian_update_hard"":2,""admc_dr"":3,""berlin_numeracy"":4,""time_series"":5,""shipley_vocab"":6,""admc_rp"":7,""leapfrog"":8,""admc_rc2"":9,""admc_rc1"":10,""admc_a1"":11,""impossible_question"":12,""number_series"":13,""coherence_forecasting"":14,""cognitive_reflection"":15,""admc_a2"":16,""graph_literacy"":17,""denominator_neglect_version_A"":18,""denominator_neglect_version_B"":19,""conditional_forecasting"":20,""shipley_abstraction"":21,""raven_matrix"":22}",2023-09-24 04:06:47,2023-09-24 04:06:47
"MHzEVEOUqQdyi9lBwTBhVZB0yz",TRUE,"Geb5rWaHWEd3uwguNWcs","all","3.0","{""admc_a1"":1,""admc_dr"":2,""berlin_numeracy"":3,""shipley_abstraction"":4,""time_series"":5,""graph_literacy"":6,""admc_a2"":7,""admc_rc1"":8,""leapfrog"":9,""shipley_vocab"":10,""number_series"":11,""cognitive_reflection"":12,""denominator_neglect_version_A"":13,""denominator_neglect_version_B"":14,""impossible_question"":15,""conditional_forecasting"":16,""raven_matrix"":17,""coherence_forecasting"":18,""bayesian_update_easy"":19,""bayesian_update_hard"":20,""admc_rp"":21,""admc_rc2"":22}",2023-09-24 04:16:53,2023-09-24 04:16:53
"FMBMeA5wVCrxkGLNXgg9KNOf4d",TRUE,"2o6tSgw09wEiH2UVjsUa","all","3.0","{""impossible_question"":1,""raven_matrix"":2,""cognitive_reflection"":3,""time_series"":4,""admc_rc2"":5,""graph_literacy"":6,""coherence_forecasting"":7,""admc_rc1"":8,""conditional_forecasting"":9,""denominator_neglect_version_A"":10,""denominator_neglect_version_B"":11,""admc_rp"":12,""shipley_abstraction"":13,""number_series"":14,""admc_a2"":15,""shipley_vocab"":16,""admc_a1"":17,""admc_dr"":18,""leapfrog"":19,""berlin_numeracy"":20,""bayesian_update_easy"":21,""bayesian_update_hard"":22}",2023-09-24 04:19:02,2023-09-24 04:19:02
"3RiQtKgue68aiSeE0OqmSYWM5a",TRUE,"NxSM8j8zHJPoJjfz8Noq","all","3.0","{""time_series"":1,""conditional_forecasting"":2,""number_series"":3,""leapfrog"":4,""admc_a1"":5,""admc_rc2"":6,""admc_a2"":7,""impossible_question"":8,""coherence_forecasting"":9,""graph_literacy"":10,""denominator_neglect_version_A"":11,""denominator_neglect_version_B"":12,""berlin_numeracy"":13,""bayesian_update_easy"":14,""bayesian_update_hard"":15,""admc_rc1"":16,""cognitive_reflection"":17,""shipley_vocab"":18,""admc_rp"":19,""admc_dr"":20,""shipley_abstraction"":21,""raven_matrix"":22}",2023-09-24 13:30:12,2023-09-24 13:30:12
"JS32cIEpCOOr1OQH9ltSrnVqSc",TRUE,"AgUaUGHnrmh9OdHfzKW4","all","3.0","{""admc_a2"":1,""impossible_question"":2,""conditional_forecasting"":3,""admc_dr"":4,""leapfrog"":5,""denominator_neglect_version_A"":6,""denominator_neglect_version_B"":7,""bayesian_update_easy"":8,""bayesian_update_hard"":9,""number_series"":10,""admc_a1"":11,""coherence_forecasting"":12,""admc_rp"":13,""admc_rc2"":14,""time_series"":15,""admc_rc1"":16,""berlin_numeracy"":17,""raven_matrix"":18,""shipley_abstraction"":19,""graph_literacy"":20,""cognitive_reflection"":21,""shipley_vocab"":22}",2023-09-24 15:08:47,2023-09-24 15:08:47
"ta2uwIm5tNBrAjeo5kjrWFX4rg",TRUE,"9RURS9QDBxOxAXzKslIr","all","3.0","{""denominator_neglect_version_A"":1,""denominator_neglect_version_B"":2,""graph_literacy"":3,""cognitive_reflection"":4,""raven_matrix"":5,""leapfrog"":6,""number_series"":7,""shipley_vocab"":8,""bayesian_update_easy"":9,""bayesian_update_hard"":10,""admc_rc1"":11,""admc_rc2"":12,""impossible_question"":13,""coherence_forecasting"":14,""berlin_numeracy"":15,""admc_rp"":16,""admc_dr"":17,""admc_a2"":18,""time_series"":19,""shipley_abstraction"":20,""conditional_forecasting"":21,""admc_a1"":22}",2023-09-24 15:09:04,2023-09-24 15:09:04
"q4nRVOcjo2BHXLaJItbKSgI6Cl",TRUE,"OdlRGXwUub5lMuQb97e9","all","3.0","{""cognitive_reflection"":1,""coherence_forecasting"":2,""admc_a1"":3,""berlin_numeracy"":4,""admc_a2"":5,""admc_dr"":6,""denominator_neglect_version_A"":7,""denominator_neglect_version_B"":8,""conditional_forecasting"":9,""leapfrog"":10,""raven_matrix"":11,""admc_rc2"":12,""shipley_abstraction"":13,""admc_rp"":14,""impossible_question"":15,""bayesian_update_easy"":16,""bayesian_update_hard"":17,""time_series"":18,""shipley_vocab"":19,""admc_rc1"":20,""number_series"":21,""graph_literacy"":22}",2023-09-24 15:55:20,2023-09-24 15:55:20
"E3zMBre7EWQqIFWrLWlBW7xF35",TRUE,"2kXHVLEOjzWidnSYk5Pf","all","3.0","{""admc_a1"":1,""bayesian_update_easy"":2,""bayesian_update_hard"":3,""impossible_question"":4,""berlin_numeracy"":5,""number_series"":6,""admc_rc1"":7,""cognitive_reflection"":8,""denominator_neglect_version_A"":9,""denominator_neglect_version_B"":10,""admc_rc2"":11,""admc_rp"":12,""graph_literacy"":13,""leapfrog"":14,""coherence_forecasting"":15,""conditional_forecasting"":16,""admc_dr"":17,""admc_a2"":18,""shipley_abstraction"":19,""shipley_vocab"":20,""time_series"":21,""raven_matrix"":22}",2023-09-24 16:02:38,2023-09-24 16:02:38
"xLaOuTPyoXqlPa6U9Kn4BVDczY",TRUE,"lqmhT3DMOKizWcQjR7UB","all","3.0","{""shipley_vocab"":1,""admc_rc1"":2,""conditional_forecasting"":3,""admc_dr"":4,""berlin_numeracy"":5,""admc_rc2"":6,""denominator_neglect_version_A"":7,""denominator_neglect_version_B"":8,""bayesian_update_easy"":9,""bayesian_update_hard"":10,""impossible_question"":11,""admc_a1"":12,""raven_matrix"":13,""leapfrog"":14,""number_series"":15,""cognitive_reflection"":16,""admc_a2"":17,""time_series"":18,""shipley_abstraction"":19,""graph_literacy"":20,""admc_rp"":21,""coherence_forecasting"":22}",2023-09-24 16:16:16,2023-09-24 16:16:16
"2fpXdYtjQfN3Qk8xQsh2fxhxut",TRUE,"1yw5xz3F8agvG6A44c8c","all","3.0","{""time_series"":1,""admc_dr"":2,""raven_matrix"":3,""denominator_neglect_version_A"":4,""denominator_neglect_version_B"":5,""admc_rp"":6,""berlin_numeracy"":7,""bayesian_update_easy"":8,""bayesian_update_hard"":9,""coherence_forecasting"":10,""admc_rc1"":11,""admc_a1"":12,""number_series"":13,""cognitive_reflection"":14,""graph_literacy"":15,""shipley_abstraction"":16,""impossible_question"":17,""admc_a2"":18,""admc_rc2"":19,""shipley_vocab"":20,""leapfrog"":21,""conditional_forecasting"":22}",2023-09-24 16:22:18,2023-09-24 16:22:18
"ymgenUEBtOds3Drr2Ca6mdi0RU",TRUE,"zmmkaj9OkK5HIBg8YnTR","all","3.0","{""admc_dr"":1,""admc_a2"":2,""admc_rc2"":3,""coherence_forecasting"":4,""denominator_neglect_version_A"":5,""denominator_neglect_version_B"":6,""admc_rc1"":7,""time_series"":8,""leapfrog"":9,""shipley_abstraction"":10,""conditional_forecasting"":11,""berlin_numeracy"":12,""admc_a1"":13,""cognitive_reflection"":14,""raven_matrix"":15,""admc_rp"":16,""graph_literacy"":17,""impossible_question"":18,""shipley_vocab"":19,""bayesian_update_easy"":20,""bayesian_update_hard"":21,""number_series"":22}",2023-09-24 16:58:48,2023-09-24 16:58:48
"wOISDZ8vBL1ppIeW2045LrerkE",TRUE,"IYKbdVH3zHeJj7IgBVaL","all","3.0","{""raven_matrix"":1,""number_series"":2,""denominator_neglect_version_A"":3,""denominator_neglect_version_B"":4,""coherence_forecasting"":5,""shipley_abstraction"":6,""conditional_forecasting"":7,""cognitive_reflection"":8,""admc_a2"":9,""impossible_question"":10,""bayesian_update_easy"":11,""bayesian_update_hard"":12,""admc_rc1"":13,""time_series"":14,""admc_rp"":15,""graph_literacy"":16,""berlin_numeracy"":17,""admc_a1"":18,""shipley_vocab"":19,""admc_dr"":20,""admc_rc2"":21,""leapfrog"":22}",2023-09-24 17:01:44,2023-09-24 17:01:44
"pdNlWr7CTQH6apW74umDCdw3QH",TRUE,"hOh8xx8AaUnnhlvjxQ3I","all","3.0","{""impossible_question"":1,""number_series"":2,""admc_rp"":3,""coherence_forecasting"":4,""cognitive_reflection"":5,""admc_rc1"":6,""admc_dr"":7,""leapfrog"":8,""admc_a1"":9,""admc_a2"":10,""conditional_forecasting"":11,""graph_literacy"":12,""time_series"":13,""admc_rc2"":14,""shipley_vocab"":15,""raven_matrix"":16,""berlin_numeracy"":17,""shipley_abstraction"":18,""bayesian_update_easy"":19,""bayesian_update_hard"":20,""denominator_neglect_version_A"":21,""denominator_neglect_version_B"":22}",2023-09-24 17:39:53,2023-09-24 17:39:53
"biu5BgZV2AePGJMpaEXIG7u0N3",TRUE,"Qzfwvjt84nTzY5Y6FjmD","all","3.0","{""admc_a1"":1,""admc_dr"":2,""raven_matrix"":3,""denominator_neglect_version_A"":4,""denominator_neglect_version_B"":5,""graph_literacy"":6,""number_series"":7,""admc_rc1"":8,""berlin_numeracy"":9,""coherence_forecasting"":10,""leapfrog"":11,""impossible_question"":12,""admc_rp"":13,""admc_a2"":14,""admc_rc2"":15,""shipley_abstraction"":16,""bayesian_update_easy"":17,""bayesian_update_hard"":18,""time_series"":19,""shipley_vocab"":20,""conditional_forecasting"":21,""cognitive_reflection"":22}",2023-09-24 17:50:49,2023-09-24 17:50:49
"SiywIHKpJ7MvCbJPMOs3NoeC00",TRUE,"i7tXFpSRGtKMAse1e8Ho","all","3.0","{""denominator_neglect_version_A"":1,""denominator_neglect_version_B"":2,""graph_literacy"":3,""admc_dr"":4,""admc_rc1"":5,""time_series"":6,""raven_matrix"":7,""conditional_forecasting"":8,""leapfrog"":9,""admc_a2"":10,""number_series"":11,""bayesian_update_easy"":12,""bayesian_update_hard"":13,""admc_a1"":14,""coherence_forecasting"":15,""impossible_question"":16,""shipley_abstraction"":17,""cognitive_reflection"":18,""admc_rc2"":19,""admc_rp"":20,""berlin_numeracy"":21,""shipley_vocab"":22}",2023-09-24 17:55:32,2023-09-24 17:55:32
"W6lW7tpcdPnwidSMJyh0KrZtZ9",TRUE,"rrYkTrwh2TMMv1IvrzIl","all","3.0","{""bayesian_update_easy"":1,""bayesian_update_hard"":2,""admc_rc1"":3,""admc_a1"":4,""admc_rp"":5,""time_series"":6,""conditional_forecasting"":7,""coherence_forecasting"":8,""cognitive_reflection"":9,""impossible_question"":10,""admc_rc2"":11,""raven_matrix"":12,""denominator_neglect_version_A"":13,""denominator_neglect_version_B"":14,""berlin_numeracy"":15,""admc_a2"":16,""leapfrog"":17,""shipley_vocab"":18,""graph_literacy"":19,""number_series"":20,""admc_dr"":21,""shipley_abstraction"":22}",2023-09-24 18:05:04,2023-09-24 18:05:04
"G0APNAVl50xWcSR7tOqyClaPyf",TRUE,"RGpC8Kb3t4NbLFF6ZBL7","all","3.0","{""berlin_numeracy"":1,""denominator_neglect_version_A"":2,""denominator_neglect_version_B"":3,""bayesian_update_easy"":4,""bayesian_update_hard"":5,""leapfrog"":6,""cognitive_reflection"":7,""coherence_forecasting"":8,""admc_dr"":9,""impossible_question"":10,""admc_a2"":11,""admc_rc1"":12,""number_series"":13,""admc_rc2"":14,""raven_matrix"":15,""time_series"":16,""admc_rp"":17,""shipley_abstraction"":18,""graph_literacy"":19,""conditional_forecasting"":20,""shipley_vocab"":21,""admc_a1"":22}",2023-09-24 19:25:16,2023-09-24 19:25:16
"1ZpoTHwtV5ZupDMh0yOraaMYTG",TRUE,"RCrV2gWfwSk9uuU4HuPj","all","3.0","{""graph_literacy"":1,""coherence_forecasting"":2,""admc_a2"":3,""bayesian_update_easy"":4,""bayesian_update_hard"":5,""time_series"":6,""cognitive_reflection"":7,""impossible_question"":8,""admc_a1"":9,""raven_matrix"":10,""conditional_forecasting"":11,""admc_rp"":12,""shipley_abstraction"":13,""berlin_numeracy"":14,""admc_rc2"":15,""admc_dr"":16,""number_series"":17,""shipley_vocab"":18,""admc_rc1"":19,""denominator_neglect_version_A"":20,""denominator_neglect_version_B"":21,""leapfrog"":22}",2023-09-24 19:52:09,2023-09-24 19:52:09
"N3054XDhNZGD0iS6opEp9XT1k5",TRUE,"xbPQAQQy3KmYXujyV081","all","3.0","{""denominator_neglect_version_A"":1,""denominator_neglect_version_B"":2,""shipley_abstraction"":3,""conditional_forecasting"":4,""shipley_vocab"":5,""bayesian_update_easy"":6,""bayesian_update_hard"":7,""graph_literacy"":8,""admc_dr"":9,""admc_rp"":10,""number_series"":11,""admc_a2"":12,""leapfrog"":13,""admc_rc2"":14,""impossible_question"":15,""admc_rc1"":16,""time_series"":17,""coherence_forecasting"":18,""admc_a1"":19,""raven_matrix"":20,""berlin_numeracy"":21,""cognitive_reflection"":22}",2023-09-24 19:59:55,2023-09-24 19:59:55
"e8YNQAbf9k7kVtvwh9tUSCvbiv",TRUE,"uj0g1xn3hq3armVSVrhg","all","3.0","{""shipley_vocab"":1,""berlin_numeracy"":2,""raven_matrix"":3,""admc_a1"":4,""admc_dr"":5,""coherence_forecasting"":6,""admc_a2"":7,""number_series"":8,""impossible_question"":9,""admc_rc2"":10,""cognitive_reflection"":11,""admc_rp"":12,""graph_literacy"":13,""leapfrog"":14,""denominator_neglect_version_A"":15,""denominator_neglect_version_B"":16,""time_series"":17,""bayesian_update_easy"":18,""bayesian_update_hard"":19,""conditional_forecasting"":20,""shipley_abstraction"":21,""admc_rc1"":22}",2023-09-24 20:38:46,2023-09-24 20:38:46
"SaQlC9hE9OsuJq9ZSf2sTFXwUo",TRUE,"bmGsIJF6hfx1U1Vwcw5l","all","3.0","{""coherence_forecasting"":1,""admc_rp"":2,""conditional_forecasting"":3,""number_series"":4,""raven_matrix"":5,""bayesian_update_easy"":6,""bayesian_update_hard"":7,""berlin_numeracy"":8,""cognitive_reflection"":9,""leapfrog"":10,""admc_rc1"":11,""shipley_vocab"":12,""admc_a2"":13,""graph_literacy"":14,""admc_rc2"":15,""impossible_question"":16,""admc_a1"":17,""denominator_neglect_version_A"":18,""denominator_neglect_version_B"":19,""admc_dr"":20,""shipley_abstraction"":21,""time_series"":22}",2023-09-24 20:42:09,2023-09-24 20:42:09
"WcEJzYU0i1JS6CwcuEDO43YjmG",TRUE,"TMPyNQqUYmFpDT4dIx6o","all","3.0","{""shipley_abstraction"":1,""cognitive_reflection"":2,""number_series"":3,""admc_rp"":4,""admc_a1"":5,""bayesian_update_easy"":6,""bayesian_update_hard"":7,""conditional_forecasting"":8,""leapfrog"":9,""impossible_question"":10,""berlin_numeracy"":11,""admc_rc1"":12,""denominator_neglect_version_A"":13,""denominator_neglect_version_B"":14,""time_series"":15,""shipley_vocab"":16,""admc_a2"":17,""admc_dr"":18,""admc_rc2"":19,""coherence_forecasting"":20,""graph_literacy"":21,""raven_matrix"":22}",2023-09-24 22:04:38,2023-09-24 22:04:38
"yhbBBqX9q4W9kAUyP5lB5Hq8h8",TRUE,"BPlxMldvQI0yorUhVfBz","all","3.0","{""shipley_abstraction"":1,""admc_rp"":2,""graph_literacy"":3,""admc_a2"":4,""time_series"":5,""raven_matrix"":6,""bayesian_update_easy"":7,""bayesian_update_hard"":8,""admc_dr"":9,""shipley_vocab"":10,""admc_rc1"":11,""berlin_numeracy"":12,""denominator_neglect_version_A"":13,""denominator_neglect_version_B"":14,""conditional_forecasting"":15,""admc_a1"":16,""impossible_question"":17,""leapfrog"":18,""number_series"":19,""coherence_forecasting"":20,""cognitive_reflection"":21,""admc_rc2"":22}",2023-09-24 23:47:07,2023-09-24 23:47:07
"Um9J0TSGcWVOEuv6ugD6fIrGeD",TRUE,"NQPS0aQApEiZG26aqv6a","all","3.0","{""leapfrog"":1,""admc_rc1"":2,""shipley_abstraction"":3,""admc_a2"":4,""bayesian_update_easy"":5,""bayesian_update_hard"":6,""cognitive_reflection"":7,""conditional_forecasting"":8,""graph_literacy"":9,""raven_matrix"":10,""admc_dr"":11,""impossible_question"":12,""number_series"":13,""shipley_vocab"":14,""admc_rc2"":15,""time_series"":16,""denominator_neglect_version_A"":17,""denominator_neglect_version_B"":18,""admc_rp"":19,""berlin_numeracy"":20,""coherence_forecasting"":21,""admc_a1"":22}",2023-09-25 00:25:12,2023-09-25 00:25:12
"MKW2QXyD9Vaxzm83ty5tcL1dl7",TRUE,"y78BOQcjNLdT5hBj7nwc","all","3.0","{""admc_rc1"":1,""admc_a1"":2,""admc_a2"":3,""leapfrog"":4,""conditional_forecasting"":5,""berlin_numeracy"":6,""bayesian_update_easy"":7,""bayesian_update_hard"":8,""admc_rc2"":9,""coherence_forecasting"":10,""number_series"":11,""shipley_abstraction"":12,""graph_literacy"":13,""raven_matrix"":14,""impossible_question"":15,""cognitive_reflection"":16,""admc_rp"":17,""admc_dr"":18,""time_series"":19,""shipley_vocab"":20,""denominator_neglect_version_A"":21,""denominator_neglect_version_B"":22}",2023-09-25 00:44:45,2023-09-25 00:44:45
"Lmyz8FFPhsaEehyjBz88gyqfGM",TRUE,"XxMjjODoFfCfih2dGFdw","all","3.0","{""cognitive_reflection"":1,""leapfrog"":2,""admc_rc2"":3,""number_series"":4,""time_series"":5,""graph_literacy"":6,""shipley_vocab"":7,""berlin_numeracy"":8,""bayesian_update_easy"":9,""bayesian_update_hard"":10,""admc_dr"":11,""admc_a1"":12,""denominator_neglect_version_A"":13,""denominator_neglect_version_B"":14,""conditional_forecasting"":15,""admc_a2"":16,""raven_matrix"":17,""admc_rp"":18,""admc_rc1"":19,""shipley_abstraction"":20,""coherence_forecasting"":21,""impossible_question"":22}",2023-09-25 02:29:57,2023-09-25 02:29:57
"qy2ies2MnUrMAg3lka97bXkkxI",TRUE,"EQcUnvd175FsA5QJLyOC","all","3.0","{""denominator_neglect_version_A"":1,""denominator_neglect_version_B"":2,""bayesian_update_easy"":3,""bayesian_update_hard"":4,""admc_rp"":5,""admc_rc1"":6,""admc_dr"":7,""berlin_numeracy"":8,""number_series"":9,""time_series"":10,""impossible_question"":11,""shipley_vocab"":12,""leapfrog"":13,""conditional_forecasting"":14,""cognitive_reflection"":15,""admc_a2"":16,""raven_matrix"":17,""coherence_forecasting"":18,""admc_rc2"":19,""graph_literacy"":20,""admc_a1"":21,""shipley_abstraction"":22}",2023-09-25 10:59:12,2023-09-25 10:59:12
"Gs5GNIfI1EsQ3Ful5CBfylBy21",TRUE,"KfKgT4e1rIjUHqtQszhH","all","3.0","{""admc_rc2"":1,""graph_literacy"":2,""raven_matrix"":3,""coherence_forecasting"":4,""time_series"":5,""bayesian_update_easy"":6,""bayesian_update_hard"":7,""cognitive_reflection"":8,""leapfrog"":9,""admc_a2"":10,""admc_a1"":11,""denominator_neglect_version_A"":12,""denominator_neglect_version_B"":13,""shipley_abstraction"":14,""number_series"":15,""admc_dr"":16,""berlin_numeracy"":17,""impossible_question"":18,""admc_rp"":19,""shipley_vocab"":20,""admc_rc1"":21,""conditional_forecasting"":22}",2023-09-25 12:31:39,2023-09-25 12:31:39
"eFe95CeeQAgOoze8mvOzVQ4Hv6",TRUE,"ZR5Fx4ekOxWItTtVL2D7","all","3.0","{""impossible_question"":1,""admc_rc2"":2,""graph_literacy"":3,""admc_dr"":4,""admc_rp"":5,""conditional_forecasting"":6,""cognitive_reflection"":7,""shipley_abstraction"":8,""leapfrog"":9,""admc_rc1"":10,""coherence_forecasting"":11,""shipley_vocab"":12,""admc_a2"":13,""berlin_numeracy"":14,""number_series"":15,""denominator_neglect_version_A"":16,""denominator_neglect_version_B"":17,""raven_matrix"":18,""admc_a1"":19,""time_series"":20,""bayesian_update_easy"":21,""bayesian_update_hard"":22}",2023-09-25 13:37:15,2023-09-25 13:37:15
"CC2biVSNgQFMIbtAYx6A2NqJAo",TRUE,"B4xA73Nldb5hoCj3RnM2","all","3.0","{""graph_literacy"":1,""admc_rp"":2,""shipley_abstraction"":3,""time_series"":4,""cognitive_reflection"":5,""leapfrog"":6,""conditional_forecasting"":7,""admc_a1"":8,""number_series"":9,""bayesian_update_easy"":10,""bayesian_update_hard"":11,""admc_a2"":12,""coherence_forecasting"":13,""denominator_neglect_version_A"":14,""denominator_neglect_version_B"":15,""shipley_vocab"":16,""raven_matrix"":17,""berlin_numeracy"":18,""admc_dr"":19,""admc_rc1"":20,""impossible_question"":21,""admc_rc2"":22}",2023-09-25 14:58:20,2023-09-25 14:58:20
"tbCTQoAafrGj5o6gPjlOQQ6qwi",TRUE,"gdcaQlSlTYPXtURldtrQ","all","3.0","{""admc_rc2"":1,""conditional_forecasting"":2,""admc_a1"":3,""admc_rc1"":4,""berlin_numeracy"":5,""admc_a2"":6,""cognitive_reflection"":7,""impossible_question"":8,""bayesian_update_easy"":9,""bayesian_update_hard"":10,""graph_literacy"":11,""shipley_abstraction"":12,""admc_rp"":13,""admc_dr"":14,""denominator_neglect_version_A"":15,""denominator_neglect_version_B"":16,""shipley_vocab"":17,""coherence_forecasting"":18,""leapfrog"":19,""raven_matrix"":20,""number_series"":21,""time_series"":22}",2023-09-25 17:11:18,2023-09-25 17:11:18
"byZYddLoxLHuZXdw23fIIItShq",TRUE,"CMtMThAxd6T3GsT3xQtf","all","3.0","{""bayesian_update_easy"":1,""bayesian_update_hard"":2,""cognitive_reflection"":3,""leapfrog"":4,""graph_literacy"":5,""admc_rc2"":6,""coherence_forecasting"":7,""admc_rp"":8,""conditional_forecasting"":9,""impossible_question"":10,""admc_a1"":11,""raven_matrix"":12,""shipley_vocab"":13,""admc_a2"":14,""number_series"":15,""shipley_abstraction"":16,""admc_dr"":17,""berlin_numeracy"":18,""denominator_neglect_version_A"":19,""denominator_neglect_version_B"":20,""admc_rc1"":21,""time_series"":22}",2023-09-25 17:53:29,2023-09-25 17:53:29
"InuVSSgb9zkRgNy4sBB990gX9a",TRUE,"0m8Mvtx03NTVAaAm2cLu","all","3.0","{""leapfrog"":1,""shipley_abstraction"":2,""denominator_neglect_version_A"":3,""denominator_neglect_version_B"":4,""admc_rc1"":5,""impossible_question"":6,""bayesian_update_easy"":7,""bayesian_update_hard"":8,""admc_a2"":9,""time_series"":10,""number_series"":11,""graph_literacy"":12,""coherence_forecasting"":13,""cognitive_reflection"":14,""shipley_vocab"":15,""berlin_numeracy"":16,""admc_a1"":17,""admc_dr"":18,""raven_matrix"":19,""admc_rc2"":20,""conditional_forecasting"":21,""admc_rp"":22}",2023-09-25 18:15:51,2023-09-25 18:15:51
"U0gBRBkPEKOehBXnEMR9OyAA2j",TRUE,"Y34n1ewFozPlfrghTtE8","all","3.0","{""number_series"":1,""leapfrog"":2,""admc_dr"":3,""impossible_question"":4,""cognitive_reflection"":5,""conditional_forecasting"":6,""bayesian_update_easy"":7,""bayesian_update_hard"":8,""time_series"":9,""admc_rp"":10,""coherence_forecasting"":11,""graph_literacy"":12,""berlin_numeracy"":13,""admc_a2"":14,""shipley_abstraction"":15,""admc_a1"":16,""shipley_vocab"":17,""admc_rc1"":18,""admc_rc2"":19,""denominator_neglect_version_A"":20,""denominator_neglect_version_B"":21,""raven_matrix"":22}",2023-09-25 18:37:12,2023-09-25 18:37:12
"6mYjJ9gPbwGDGGWby4fPqaf9Uy",TRUE,"3ldXGpLM5xSgTntmyhjK","all","3.0","{""graph_literacy"":1,""leapfrog"":2,""cognitive_reflection"":3,""shipley_vocab"":4,""admc_rp"":5,""conditional_forecasting"":6,""coherence_forecasting"":7,""number_series"":8,""berlin_numeracy"":9,""time_series"":10,""admc_dr"":11,""admc_rc1"":12,""admc_a1"":13,""admc_rc2"":14,""raven_matrix"":15,""bayesian_update_easy"":16,""bayesian_update_hard"":17,""shipley_abstraction"":18,""denominator_neglect_version_A"":19,""denominator_neglect_version_B"":20,""impossible_question"":21,""admc_a2"":22}",2023-09-25 19:18:55,2023-09-25 19:18:55
